,Kernel Version,Subsystem,File,Callee,Caller,Caller Type
768,v5.10,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
769,v5.10,arch/m68k/kernel,traps.c,do_exit,fpsp040_die,function
770,v5.10,arch/m68k/mm,fault.c,do_exit,send_fault_sig,function
771,v5.10,arch/microblaze/kernel,exceptions.c,do_exit,die,function
772,v5.10,arch/mips/kernel,syscall.c,do_exit,bad_stack,function
773,v5.10,arch/mips/kernel,traps.c,do_exit,die,function
774,v5.10,arch/nds32/kernel,fpu.c,do_exit,handle_fpu_exception,function
775,v5.10,arch/nds32/kernel,traps.c,do_exit,die,function
776,v5.10,arch/nds32/kernel,traps.c,do_exit,unhandled_interruption,function
777,v5.10,arch/nds32/kernel,traps.c,do_exit,unhandled_exceptions,function
778,v5.10,arch/nds32/kernel,traps.c,do_exit,do_revinsn,function
779,v5.10,arch/nds32/mm,fault.c,do_exit,do_page_fault,function
780,v5.10,arch/nios2/kernel,traps.c,do_exit,die,function
781,v5.10,arch/openrisc/kernel,traps.c,do_exit,die,function
782,v5.10,arch/openrisc/mm,fault.c,do_exit,do_page_fault,function
783,v5.10,arch/parisc/kernel,traps.c,do_exit,die_if_kernel,function
784,v5.10,arch/powerpc/kernel,signal_32.c,do_exit,swapcontext,syscall
785,v5.10,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
786,v5.10,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
787,v5.10,arch/powerpc/kernel,traps.c,do_exit,oops_end,function
788,v5.10,arch/riscv/kernel,traps.c,do_exit,die,function
789,v5.10,arch/riscv/mm,fault.c,do_exit,no_context,function
790,v5.10,arch/s390/kernel,dumpstack.c,do_exit,die,function
791,v5.10,arch/s390/kernel,nmi.c,do_exit,s390_handle_mcck,function
792,v5.10,arch/s390/kernel,process.c,do_exit,copy_thread,function
793,v5.10,arch/s390/kernel,traps.c,do_exit,default_trap_handler,function
794,v5.10,arch/s390/mm,fault.c,do_exit,do_no_context,function
795,v5.10,arch/s390/mm,fault.c,do_exit,do_low_address,function
796,v5.10,arch/sh/kernel,traps.c,do_exit,die,function
797,v5.10,arch/sh/mm,fault.c,do_exit,no_context,function
798,v5.10,arch/sparc/kernel,signal_32.c,do_exit,setup_frame,function
799,v5.10,arch/sparc/kernel,signal_32.c,do_exit,setup_rt_frame,function
800,v5.10,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
801,v5.10,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
802,v5.10,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
803,v5.10,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
804,v5.10,arch/sparc/kernel,windows.c,do_exit,try_to_clear_window_buffer,function
805,v5.10,arch/sparc/mm,fault_32.c,do_exit,do_sparc_fault,function
806,v5.10,arch/sparc/mm,tsb.c,do_exit,setup_tsb_params,function
807,v5.10,arch/x86/entry/vsyscall,vsyscall_64.c,do_exit,emulate_vsyscall,function
808,v5.10,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
809,v5.10,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
810,v5.10,arch/xtensa/kernel,traps.c,do_exit,die,function
811,v5.10,arch/xtensa/mm,fault.c,do_exit,bad_page_fault,function
812,v5.10,drivers/firmware,stratix10-svc.c,do_exit,svc_normal_to_secure_shm_thread,function
813,v5.10,drivers/soc/ti,wkup_m3_ipc.c,do_exit,wkup_m3_rproc_boot_thread,function
814,v5.10,fs,buffer.c,do_exit,bdflush,syscall
815,v5.10,include/linux,module.h,do_exit,module_put_and_exit,macro
816,v5.10,kernel,exit.c,do_exit,complete_and_exit,function
817,v5.10,kernel,exit.c,do_exit,exit,syscall
818,v5.10,kernel,exit.c,do_exit,do_group_exit,function
819,v5.10,kernel,kthread.c,do_exit,kthread,function
820,v5.10,kernel,kthread.c,do_exit,kthread,function
821,v5.10,kernel,kthread.c,do_exit,kthread,function
822,v5.10,kernel,module.c,do_exit,__module_put_and_exit,function
823,v5.10,kernel,pid_namespace.c,do_exit,reboot_pid_ns,function
824,v5.10,kernel,reboot.c,do_exit,reboot,syscall
825,v5.10,kernel,reboot.c,do_exit,reboot,syscall
826,v5.10,kernel,seccomp.c,do_exit,__secure_computing_strict,function
827,v5.10,kernel,seccomp.c,do_exit,__seccomp_filter,function
828,v5.10,kernel,umh.c,do_exit,call_usermodehelper_exec_async,function
829,v5.10,net/batman-adv,tp_meter.c,do_exit,batadv_tp_send,function
830,v5.10,kernel,fork.c,copy_process,fork_idle,function
831,v5.10,kernel,fork.c,copy_process,kernel_clone,function
832,v5.11,kernel,fork.c,switch_task_namespaces,ksys_unshare,function
833,v5.11,kernel,nsproxy.c,switch_task_namespaces,exit_task_namespaces,function
834,v5.11,kernel,nsproxy.c,switch_task_namespaces,commit_nsset,function
835,v5.11,drivers/base,devtmpfs.c,ksys_unshare,devtmpfs_setup,function
836,v5.11,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
837,v5.11,kernel,fork.c,ksys_unshare,unshare,syscall
838,v5.11,kernel,exit.c,exit_task_namespaces,do_exit,function
839,v5.11,kernel,fork.c,exit_task_namespaces,copy_process,function
840,v5.11,kernel,nsproxy.c,commit_nsset,setns,syscall
841,v5.11,drivers/base,devtmpfs.c,devtmpfs_setup,devtmpfsd,function
842,v5.11,init,do_mounts_initrd.c,init_linuxrc,handle_initrd,function
843,v5.11,arch/alpha/kernel,traps.c,do_exit,die_if_kernel,function
844,v5.11,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
845,v5.11,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
846,v5.11,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
847,v5.11,arch/arm/kernel,traps.c,do_exit,oops_end,function
848,v5.11,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
849,v5.11,arch/arm64/kernel,traps.c,do_exit,die,function
850,v5.11,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
851,v5.11,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
852,v5.11,arch/csky/kernel,traps.c,do_exit,die,function
853,v5.11,arch/h8300/kernel,traps.c,do_exit,die,function
854,v5.11,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
855,v5.11,arch/hexagon/kernel,traps.c,do_exit,die,function
856,v5.11,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
857,v5.11,arch/ia64/kernel,traps.c,do_exit,die,function
858,v5.11,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
859,v5.11,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
860,v5.11,arch/m68k/kernel,traps.c,do_exit,fpsp040_die,function
861,v5.11,arch/m68k/mm,fault.c,do_exit,send_fault_sig,function
862,v5.11,arch/microblaze/kernel,exceptions.c,do_exit,die,function
863,v5.11,arch/mips/kernel,syscall.c,do_exit,bad_stack,function
864,v5.11,arch/mips/kernel,traps.c,do_exit,die,function
865,v5.11,arch/nds32/kernel,fpu.c,do_exit,handle_fpu_exception,function
866,v5.11,arch/nds32/kernel,traps.c,do_exit,die,function
867,v5.11,arch/nds32/kernel,traps.c,do_exit,unhandled_interruption,function
868,v5.11,arch/nds32/kernel,traps.c,do_exit,unhandled_exceptions,function
869,v5.11,arch/nds32/kernel,traps.c,do_exit,do_revinsn,function
870,v5.11,arch/nds32/mm,fault.c,do_exit,do_page_fault,function
871,v5.11,arch/nios2/kernel,traps.c,do_exit,die,function
872,v5.11,arch/openrisc/kernel,traps.c,do_exit,die,function
873,v5.11,arch/openrisc/mm,fault.c,do_exit,do_page_fault,function
874,v5.11,arch/parisc/kernel,traps.c,do_exit,die_if_kernel,function
875,v5.11,arch/powerpc/kernel,signal_32.c,do_exit,swapcontext,syscall
876,v5.11,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
877,v5.11,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
878,v5.11,arch/powerpc/kernel,traps.c,do_exit,oops_end,function
879,v5.11,arch/riscv/kernel,traps.c,do_exit,die,function
880,v5.11,arch/riscv/mm,fault.c,do_exit,no_context,function
881,v5.11,arch/s390/kernel,dumpstack.c,do_exit,die,function
882,v5.11,arch/s390/kernel,nmi.c,do_exit,s390_handle_mcck,function
883,v5.11,arch/s390/kernel,process.c,do_exit,copy_thread,function
884,v5.11,arch/s390/kernel,traps.c,do_exit,default_trap_handler,function
885,v5.11,arch/s390/mm,fault.c,do_exit,do_no_context,function
886,v5.11,arch/s390/mm,fault.c,do_exit,do_low_address,function
887,v5.11,arch/sh/kernel,traps.c,do_exit,die,function
888,v5.11,arch/sh/mm,fault.c,do_exit,no_context,function
889,v5.11,arch/sparc/kernel,signal_32.c,do_exit,setup_frame,function
890,v5.11,arch/sparc/kernel,signal_32.c,do_exit,setup_rt_frame,function
891,v5.11,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
892,v5.11,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
893,v5.11,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
894,v5.11,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
895,v5.11,arch/sparc/kernel,windows.c,do_exit,try_to_clear_window_buffer,function
896,v5.11,arch/sparc/mm,fault_32.c,do_exit,do_sparc_fault,function
897,v5.11,arch/sparc/mm,tsb.c,do_exit,setup_tsb_params,function
898,v5.11,arch/x86/entry/vsyscall,vsyscall_64.c,do_exit,emulate_vsyscall,function
899,v5.11,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
900,v5.11,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
901,v5.11,arch/xtensa/kernel,traps.c,do_exit,die,function
902,v5.11,arch/xtensa/mm,fault.c,do_exit,bad_page_fault,function
903,v5.11,drivers/firmware,stratix10-svc.c,do_exit,svc_normal_to_secure_shm_thread,function
904,v5.11,drivers/soc/ti,wkup_m3_ipc.c,do_exit,wkup_m3_rproc_boot_thread,function
905,v5.11,fs,buffer.c,do_exit,bdflush,syscall
906,v5.11,include/linux,module.h,do_exit,module_put_and_exit,macro
907,v5.11,kernel/entry,syscall_user_dispatch.c,do_exit,syscall_user_dispatch,function
908,v5.11,kernel/entry,syscall_user_dispatch.c,do_exit,syscall_user_dispatch,function
909,v5.11,kernel,exit.c,do_exit,complete_and_exit,function
910,v5.11,kernel,exit.c,do_exit,exit,syscall
911,v5.11,kernel,exit.c,do_exit,do_group_exit,function
912,v5.11,kernel,kthread.c,do_exit,kthread,function
913,v5.11,kernel,kthread.c,do_exit,kthread,function
914,v5.11,kernel,kthread.c,do_exit,kthread,function
915,v5.11,kernel,module.c,do_exit,__module_put_and_exit,function
916,v5.11,kernel,pid_namespace.c,do_exit,reboot_pid_ns,function
917,v5.11,kernel,reboot.c,do_exit,reboot,syscall
918,v5.11,kernel,reboot.c,do_exit,reboot,syscall
919,v5.11,kernel,seccomp.c,do_exit,__secure_computing_strict,function
920,v5.11,kernel,seccomp.c,do_exit,__seccomp_filter,function
921,v5.11,kernel,umh.c,do_exit,call_usermodehelper_exec_async,function
922,v5.11,net/batman-adv,tp_meter.c,do_exit,batadv_tp_send,function
923,v5.11,kernel,fork.c,copy_process,fork_idle,function
924,v5.11,kernel,fork.c,copy_process,kernel_clone,function
925,v5.12,kernel,fork.c,switch_task_namespaces,ksys_unshare,function
926,v5.12,kernel,nsproxy.c,switch_task_namespaces,exit_task_namespaces,function
927,v5.12,kernel,nsproxy.c,switch_task_namespaces,commit_nsset,function
928,v5.12,drivers/base,devtmpfs.c,ksys_unshare,devtmpfs_setup,function
929,v5.12,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
930,v5.12,kernel,fork.c,ksys_unshare,unshare,syscall
931,v5.12,kernel,exit.c,exit_task_namespaces,do_exit,function
932,v5.12,kernel,fork.c,exit_task_namespaces,copy_process,function
933,v5.12,kernel,nsproxy.c,commit_nsset,setns,syscall
934,v5.12,drivers/base,devtmpfs.c,devtmpfs_setup,devtmpfsd,function
935,v5.12,init,do_mounts_initrd.c,init_linuxrc,handle_initrd,function
936,v5.12,arch/alpha/kernel,traps.c,do_exit,die_if_kernel,function
937,v5.12,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
938,v5.12,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
939,v5.12,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
940,v5.12,arch/arm/kernel,traps.c,do_exit,oops_end,function
941,v5.12,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
942,v5.12,arch/arm64/kernel,traps.c,do_exit,die,function
943,v5.12,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
944,v5.12,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
945,v5.12,arch/csky/kernel,traps.c,do_exit,die,function
946,v5.12,arch/csky/mm,fault.c,do_exit,no_context,function
947,v5.12,arch/h8300/kernel,traps.c,do_exit,die,function
948,v5.12,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
949,v5.12,arch/hexagon/kernel,traps.c,do_exit,die,function
950,v5.12,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
951,v5.12,arch/ia64/kernel,traps.c,do_exit,die,function
952,v5.12,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
953,v5.12,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
954,v5.12,arch/m68k/kernel,traps.c,do_exit,fpsp040_die,function
955,v5.12,arch/m68k/mm,fault.c,do_exit,send_fault_sig,function
956,v5.12,arch/microblaze/kernel,exceptions.c,do_exit,die,function
957,v5.12,arch/mips/kernel,syscall.c,do_exit,bad_stack,function
958,v5.12,arch/mips/kernel,traps.c,do_exit,die,function
959,v5.12,arch/nds32/kernel,fpu.c,do_exit,handle_fpu_exception,function
960,v5.12,arch/nds32/kernel,traps.c,do_exit,die,function
961,v5.12,arch/nds32/kernel,traps.c,do_exit,unhandled_interruption,function
962,v5.12,arch/nds32/kernel,traps.c,do_exit,unhandled_exceptions,function
963,v5.12,arch/nds32/kernel,traps.c,do_exit,do_revinsn,function
964,v5.12,arch/nds32/mm,fault.c,do_exit,do_page_fault,function
965,v5.12,arch/nios2/kernel,traps.c,do_exit,die,function
966,v5.12,arch/openrisc/kernel,traps.c,do_exit,die,function
967,v5.12,arch/openrisc/mm,fault.c,do_exit,do_page_fault,function
968,v5.12,arch/parisc/kernel,traps.c,do_exit,die_if_kernel,function
969,v5.12,arch/powerpc/kernel,signal_32.c,do_exit,swapcontext,syscall
970,v5.12,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
971,v5.12,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
972,v5.12,arch/powerpc/kernel,traps.c,do_exit,oops_end,function
973,v5.12,arch/riscv/kernel,traps.c,do_exit,die,function
974,v5.12,arch/riscv/mm,fault.c,do_exit,die_kernel_fault,function
975,v5.12,arch/s390/kernel,dumpstack.c,do_exit,die,function
976,v5.12,arch/s390/kernel,nmi.c,do_exit,__s390_handle_mcck,function
977,v5.12,arch/s390/kernel,process.c,do_exit,copy_thread,function
978,v5.12,arch/s390/kernel,traps.c,do_exit,default_trap_handler,function
979,v5.12,arch/s390/mm,fault.c,do_exit,do_no_context,function
980,v5.12,arch/s390/mm,fault.c,do_exit,do_low_address,function
981,v5.12,arch/sh/kernel,traps.c,do_exit,die,function
982,v5.12,arch/sh/mm,fault.c,do_exit,no_context,function
983,v5.12,arch/sparc/kernel,signal_32.c,do_exit,setup_frame,function
984,v5.12,arch/sparc/kernel,signal_32.c,do_exit,setup_rt_frame,function
985,v5.12,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
986,v5.12,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
987,v5.12,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
988,v5.12,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
989,v5.12,arch/sparc/kernel,windows.c,do_exit,try_to_clear_window_buffer,function
990,v5.12,arch/sparc/mm,fault_32.c,do_exit,do_sparc_fault,function
991,v5.12,arch/sparc/mm,tsb.c,do_exit,setup_tsb_params,function
992,v5.12,arch/x86/entry/vsyscall,vsyscall_64.c,do_exit,emulate_vsyscall,function
993,v5.12,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
994,v5.12,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
995,v5.12,arch/xtensa/kernel,traps.c,do_exit,die,function
996,v5.12,arch/xtensa/mm,fault.c,do_exit,bad_page_fault,function
997,v5.12,drivers/firmware,stratix10-svc.c,do_exit,svc_normal_to_secure_shm_thread,function
998,v5.12,drivers/soc/ti,wkup_m3_ipc.c,do_exit,wkup_m3_rproc_boot_thread,function
999,v5.12,fs,buffer.c,do_exit,bdflush,syscall
1000,v5.12,fs,io-wq.c,do_exit,io_worker_exit,function
1001,v5.12,fs,io-wq.c,do_exit,io_wq_manager,function
1002,v5.12,fs,io_uring.c,do_exit,io_sq_thread,function
1003,v5.12,include/linux,module.h,do_exit,module_put_and_exit,macro
1004,v5.12,kernel/entry,syscall_user_dispatch.c,do_exit,syscall_user_dispatch,function
1005,v5.12,kernel/entry,syscall_user_dispatch.c,do_exit,syscall_user_dispatch,function
1006,v5.12,kernel,exit.c,do_exit,complete_and_exit,function
1007,v5.12,kernel,exit.c,do_exit,exit,syscall
1008,v5.12,kernel,exit.c,do_exit,do_group_exit,function
1009,v5.12,kernel,kthread.c,do_exit,kthread,function
1010,v5.12,kernel,kthread.c,do_exit,kthread,function
1011,v5.12,kernel,kthread.c,do_exit,kthread,function
1012,v5.12,kernel,module.c,do_exit,__module_put_and_exit,function
1013,v5.12,kernel,pid_namespace.c,do_exit,reboot_pid_ns,function
1014,v5.12,kernel,reboot.c,do_exit,reboot,syscall
1015,v5.12,kernel,reboot.c,do_exit,reboot,syscall
1016,v5.12,kernel,seccomp.c,do_exit,__secure_computing_strict,function
1017,v5.12,kernel,seccomp.c,do_exit,__seccomp_filter,function
1018,v5.12,kernel,umh.c,do_exit,call_usermodehelper_exec_async,function
1019,v5.12,net/batman-adv,tp_meter.c,do_exit,batadv_tp_send,function
1020,v5.12,kernel,fork.c,copy_process,fork_idle,function
1021,v5.12,kernel,fork.c,copy_process,create_io_thread,function
1022,v5.12,kernel,fork.c,copy_process,kernel_clone,function
1023,v5.13,kernel,fork.c,switch_task_namespaces,ksys_unshare,function
1024,v5.13,kernel,nsproxy.c,switch_task_namespaces,exit_task_namespaces,function
1025,v5.13,kernel,nsproxy.c,switch_task_namespaces,commit_nsset,function
1026,v5.13,drivers/base,devtmpfs.c,ksys_unshare,devtmpfs_setup,function
1027,v5.13,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
1028,v5.13,kernel,fork.c,ksys_unshare,unshare,syscall
1029,v5.13,kernel,exit.c,exit_task_namespaces,do_exit,function
1030,v5.13,kernel,fork.c,exit_task_namespaces,copy_process,function
1031,v5.13,kernel,nsproxy.c,commit_nsset,setns,syscall
1032,v5.13,drivers/base,devtmpfs.c,devtmpfs_setup,devtmpfsd,function
1033,v5.13,init,do_mounts_initrd.c,init_linuxrc,handle_initrd,function
1034,v5.13,arch/alpha/kernel,traps.c,do_exit,die_if_kernel,function
1035,v5.13,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
1036,v5.13,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
1037,v5.13,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
1038,v5.13,arch/arm/kernel,traps.c,do_exit,oops_end,function
1039,v5.13,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
1040,v5.13,arch/arm64/kernel,traps.c,do_exit,die,function
1041,v5.13,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
1042,v5.13,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
1043,v5.13,arch/csky/kernel,traps.c,do_exit,die,function
1044,v5.13,arch/csky/mm,fault.c,do_exit,no_context,function
1045,v5.13,arch/h8300/kernel,traps.c,do_exit,die,function
1046,v5.13,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
1047,v5.13,arch/hexagon/kernel,traps.c,do_exit,die,function
1048,v5.13,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
1049,v5.13,arch/ia64/kernel,traps.c,do_exit,die,function
1050,v5.13,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
1051,v5.13,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
1052,v5.13,arch/m68k/kernel,traps.c,do_exit,fpsp040_die,function
1053,v5.13,arch/m68k/mm,fault.c,do_exit,send_fault_sig,function
1054,v5.13,arch/microblaze/kernel,exceptions.c,do_exit,die,function
1055,v5.13,arch/mips/kernel,syscall.c,do_exit,bad_stack,function
1056,v5.13,arch/mips/kernel,traps.c,do_exit,die,function
1057,v5.13,arch/nds32/kernel,fpu.c,do_exit,handle_fpu_exception,function
1058,v5.13,arch/nds32/kernel,traps.c,do_exit,die,function
1059,v5.13,arch/nds32/kernel,traps.c,do_exit,unhandled_interruption,function
1060,v5.13,arch/nds32/kernel,traps.c,do_exit,unhandled_exceptions,function
1061,v5.13,arch/nds32/kernel,traps.c,do_exit,do_revinsn,function
1062,v5.13,arch/nds32/mm,fault.c,do_exit,do_page_fault,function
1063,v5.13,arch/nios2/kernel,traps.c,do_exit,die,function
1064,v5.13,arch/openrisc/kernel,traps.c,do_exit,die,function
1065,v5.13,arch/openrisc/mm,fault.c,do_exit,do_page_fault,function
1066,v5.13,arch/parisc/kernel,traps.c,do_exit,die_if_kernel,function
1067,v5.13,arch/powerpc/kernel,signal_32.c,do_exit,swapcontext,syscall
1068,v5.13,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
1069,v5.13,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
1070,v5.13,arch/powerpc/kernel,traps.c,do_exit,oops_end,function
1071,v5.13,arch/riscv/kernel,traps.c,do_exit,die,function
1072,v5.13,arch/riscv/mm,fault.c,do_exit,die_kernel_fault,function
1073,v5.13,arch/s390/kernel,dumpstack.c,do_exit,die,function
1074,v5.13,arch/s390/kernel,nmi.c,do_exit,__s390_handle_mcck,function
1075,v5.13,arch/s390/kernel,process.c,do_exit,copy_thread,function
1076,v5.13,arch/s390/kernel,traps.c,do_exit,default_trap_handler,function
1077,v5.13,arch/s390/mm,fault.c,do_exit,do_no_context,function
1078,v5.13,arch/s390/mm,fault.c,do_exit,do_low_address,function
1079,v5.13,arch/sh/kernel,traps.c,do_exit,die,function
1080,v5.13,arch/sh/mm,fault.c,do_exit,no_context,function
1081,v5.13,arch/sparc/kernel,signal_32.c,do_exit,setup_frame,function
1082,v5.13,arch/sparc/kernel,signal_32.c,do_exit,setup_rt_frame,function
1083,v5.13,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
1084,v5.13,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
1085,v5.13,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
1086,v5.13,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
1087,v5.13,arch/sparc/kernel,windows.c,do_exit,try_to_clear_window_buffer,function
1088,v5.13,arch/sparc/mm,fault_32.c,do_exit,do_sparc_fault,function
1089,v5.13,arch/sparc/mm,tsb.c,do_exit,setup_tsb_params,function
1090,v5.13,arch/x86/entry/vsyscall,vsyscall_64.c,do_exit,emulate_vsyscall,function
1091,v5.13,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
1092,v5.13,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
1093,v5.13,arch/xtensa/kernel,traps.c,do_exit,die,function
1094,v5.13,arch/xtensa/mm,fault.c,do_exit,bad_page_fault,function
1095,v5.13,drivers/firmware,stratix10-svc.c,do_exit,svc_normal_to_secure_shm_thread,function
1096,v5.13,drivers/soc/ti,wkup_m3_ipc.c,do_exit,wkup_m3_rproc_boot_thread,function
1097,v5.13,fs,buffer.c,do_exit,bdflush,syscall
1098,v5.13,fs,io-wq.c,do_exit,io_worker_exit,function
1099,v5.13,fs,io_uring.c,do_exit,io_sq_thread,function
1100,v5.13,include/linux,module.h,do_exit,module_put_and_exit,macro
1101,v5.13,kernel/entry,syscall_user_dispatch.c,do_exit,syscall_user_dispatch,function
1102,v5.13,kernel/entry,syscall_user_dispatch.c,do_exit,syscall_user_dispatch,function
1103,v5.13,kernel,exit.c,do_exit,complete_and_exit,function
1104,v5.13,kernel,exit.c,do_exit,exit,syscall
1105,v5.13,kernel,exit.c,do_exit,do_group_exit,function
1106,v5.13,kernel,kthread.c,do_exit,kthread,function
1107,v5.13,kernel,kthread.c,do_exit,kthread,function
1108,v5.13,kernel,kthread.c,do_exit,kthread,function
1109,v5.13,kernel,module.c,do_exit,__module_put_and_exit,function
1110,v5.13,kernel,pid_namespace.c,do_exit,reboot_pid_ns,function
1111,v5.13,kernel,reboot.c,do_exit,reboot,syscall
1112,v5.13,kernel,reboot.c,do_exit,reboot,syscall
1113,v5.13,kernel,seccomp.c,do_exit,__secure_computing_strict,function
1114,v5.13,kernel,seccomp.c,do_exit,__seccomp_filter,function
1115,v5.13,kernel,umh.c,do_exit,call_usermodehelper_exec_async,function
1116,v5.13,net/batman-adv,tp_meter.c,do_exit,batadv_tp_send,function
1117,v5.13,kernel,fork.c,copy_process,fork_idle,function
1118,v5.13,kernel,fork.c,copy_process,create_io_thread,function
1119,v5.13,kernel,fork.c,copy_process,kernel_clone,function
1120,v5.14,kernel,fork.c,switch_task_namespaces,ksys_unshare,function
1121,v5.14,kernel,nsproxy.c,switch_task_namespaces,exit_task_namespaces,function
1122,v5.14,kernel,nsproxy.c,switch_task_namespaces,commit_nsset,function
1123,v5.14,drivers/base,devtmpfs.c,ksys_unshare,devtmpfs_setup,function
1124,v5.14,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
1125,v5.14,kernel,fork.c,ksys_unshare,unshare,syscall
1126,v5.14,kernel,exit.c,exit_task_namespaces,do_exit,function
1127,v5.14,kernel,fork.c,exit_task_namespaces,copy_process,function
1128,v5.14,kernel,nsproxy.c,commit_nsset,setns,syscall
1129,v5.14,drivers/base,devtmpfs.c,devtmpfs_setup,devtmpfsd,function
1130,v5.14,init,do_mounts_initrd.c,init_linuxrc,handle_initrd,function
1131,v5.14,arch/alpha/kernel,traps.c,do_exit,die_if_kernel,function
1132,v5.14,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
1133,v5.14,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
1134,v5.14,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
1135,v5.14,arch/arm/kernel,traps.c,do_exit,oops_end,function
1136,v5.14,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
1137,v5.14,arch/arm64/kernel,traps.c,do_exit,die,function
1138,v5.14,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
1139,v5.14,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
1140,v5.14,arch/csky/kernel,traps.c,do_exit,die,function
1141,v5.14,arch/csky/mm,fault.c,do_exit,no_context,function
1142,v5.14,arch/h8300/kernel,traps.c,do_exit,die,function
1143,v5.14,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
1144,v5.14,arch/hexagon/kernel,traps.c,do_exit,die,function
1145,v5.14,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
1146,v5.14,arch/ia64/kernel,traps.c,do_exit,die,function
1147,v5.14,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
1148,v5.14,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
